,Temperature,Humidity,Wind Speed,Precipitation (%),col6,Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility,Location,Weather Type
5753,5.2,95,84,95,75.4,partly cloudy,1007.35,0,Spring,3.5,coastal,Rainy
5754,18.9,34,40,20,26.6,partly cloudy,1029.3,10,Spring,8.2,mountain,Sunny
5755,13.3,51,3,1,53.5,clear,1034.29,9,Winter,6.5,mountain,Sunny
5756,7.7,60,85,50,32.3,overcast,1007.65,4,Spring,4.8,inland,Rainy
5757,8.4,66,25,48,88.2,partly cloudy,1010.32,1,Spring,2.1,inland,Rainy
5758,24.5,53,25,7,11.2,partly cloudy,1013.45,4,Summer,8.9,mountain,Sunny
5759,11.7,73,35,68,21.6,overcast,994.78,5,Autumn,4.3,coastal,Rainy
5760,4.3,68,72,61,63.6,partly cloudy,1000.12,1,Autumn,3.4,coastal,Rainy
5761,38.3,24,15,0,57.1,clear,1021.32,13,Summer,8.3,mountain,Sunny
5762,24.5,52,18,11,47.5,clear,1016.53,12,Spring,7.7,inland,Sunny
5763,26.3,27,2,22,26.5,partly cloudy,1009.82,9,Spring,7.3,coastal,Sunny
5764,3.3,90,51,45,26.3,clear,1004.25,1,Winter,3.9,mountain,Rainy
5765,33.6,49,32,1,15.9,clear,1016.93,9,Summer,6.7,inland,Sunny
5766,25.2,55,33,8,33.7,clear,1022.1,10,Spring,7.4,inland,Sunny
5767,9.4,90,29,58,61.0,overcast,994.77,3,Winter,3.7,inland,Rainy
5768,17.7,25,21,20,57.1,clear,1030.13,4,Autumn,7.3,coastal,Sunny
5769,34.2,38,5,7,15.8,clear,1017.6,4,Summer,7.3,inland,Sunny
5770,15.6,70,62,80,77.4,overcast,988.31,3,Autumn,2.2,coastal,Rainy
5771,11.0,71,16,86,32.7,overcast,994.5,2,Autumn,5.3,inland,Rainy
5772,30.3,45,17,3,56.5,clear,1020.04,9,Summer,8.1,coastal,Sunny
5773,35.8,55,32,25,46.1,clear,1016.94,13,Summer,7.0,inland,Sunny
5774,24.0,27,2,2,6.1,clear,1027.21,8,Spring,7.2,coastal,Sunny
5775,22.1,81,55,52,75.0,overcast,995.25,3,Summer,4.9,coastal,Rainy
5776,5.7,63,8,58,92.8,partly cloudy,1001.2,5,Autumn,1.3,mountain,Rainy
5777,17.6,88,61,90,92.9,overcast,1002.88,1,Spring,2.5,coastal,Rainy
5778,7.5,89,13,93,106.3,overcast,1003.8,1,Autumn,2.8,coastal,Rainy
5779,42.5,41,19,25,49.1,partly cloudy,1034.54,8,Summer,7.8,inland,Sunny
5780,16.6,31,28,22,54.1,clear,1008.48,7,Spring,9.6,mountain,Sunny
5781,0.4,95,11,53,33.4,partly cloudy,999.16,4,Winter,4.7,inland,Rainy
5782,8.5,94,70,72,30.6,overcast,994.88,4,Winter,2.6,coastal,Rainy
5783,4.1,80,84,86,59.1,overcast,1010.76,3,Winter,1.7,mountain,Rainy
5784,15.5,61,64,82,67.4,overcast,1001.88,4,Autumn,2.3,inland,Rainy
5785,24.5,45,38,7,49.6,clear,1020.16,5,Summer,6.4,coastal,Sunny
5786,8.2,69,107,60,88.3,overcast,991.59,5,Winter,5.0,inland,Rainy
5787,24.7,46,30,14,30.6,clear,1020.29,11,Spring,6.3,coastal,Sunny
5788,21.3,53,29,2,53.6,partly cloudy,1011.2,6,Autumn,9.8,coastal,Sunny
5789,13.4,74,69,63,89.7,partly cloudy,990.79,0,Autumn,2.1,inland,Rainy
5790,15.3,85,93,68,102.9,overcast,1003.47,3,Summer,2.0,mountain,Rainy
5791,5.2,95,62,65,64.5,overcast,997.63,3,Winter,4.6,mountain,Rainy
5792,23.6,26,23,14,43.0,partly cloudy,1034.96,4,Summer,8.0,inland,Sunny
5793,40.1,30,3,18,14.5,clear,1009.93,11,Summer,7.4,mountain,Sunny
5794,11.7,32,3,8,16.3,partly cloudy,1024.51,12,Autumn,6.2,coastal,Sunny
5795,14.5,76,106,49,55.5,overcast,989.83,2,Spring,2.5,coastal,Rainy
5796,4.2,61,32,80,76.2,overcast,1006.05,3,Winter,3.3,inland,Rainy
5797,15.1,81,15,99,32.6,clear,996.61,0,Autumn,3.1,mountain,Rainy
5798,25.8,72,39,64,73.1,overcast,1007.69,0,Summer,4.9,mountain,Rainy
5799,5.3,87,85,99,32.7,overcast,999.94,0,Winter,3.3,inland,Rainy
5800,22.2,71,16,60,51.1,partly cloudy,989.47,2,Summer,4.6,coastal,Rainy
5801,-2.9,60,79,78,72.5,overcast,991.78,4,Winter,2.6,mountain,Rainy
5802,24.9,33,39,16,59.4,partly cloudy,1027.67,12,Summer,9.3,mountain,Sunny
5803,24.6,20,17,25,42.8,overcast,1028.64,7,Spring,8.6,mountain,Sunny
5804,27.2,30,18,13,39.0,clear,1017.13,12,Summer,8.9,coastal,Sunny
5805,11.7,41,30,16,50.1,clear,1032.95,4,Winter,8.8,coastal,Sunny
5806,6.2,75,104,97,87.9,overcast,1011.38,2,Winter,4.1,coastal,Rainy
5807,19.9,28,39,21,55.9,clear,1022.8,4,Spring,6.4,inland,Sunny
5808,11.0,63,88,100,84.0,overcast,1000.84,2,Autumn,1.7,inland,Rainy
5809,13.7,94,15,59,95.6,overcast,1008.88,2,Spring,1.7,inland,Rainy
5810,7.4,77,41,51,71.4,partly cloudy,989.29,5,Autumn,5.3,coastal,Rainy
5811,32.1,50,17,15,32.4,clear,1026.62,5,Summer,6.1,coastal,Sunny
5812,0.7,66,95,65,91.7,overcast,1011.18,5,Winter,1.7,coastal,Rainy
5813,32.8,37,21,10,9.3,partly cloudy,1032.23,12,Summer,8.3,coastal,Sunny
5814,37.3,31,23,15,28.8,clear,1034.64,4,Summer,7.8,coastal,Sunny
5815,3.5,92,86,66,28.6,overcast,992.06,2,Winter,5.5,inland,Rainy
5816,4.3,87,74,79,31.0,overcast,995.22,4,Winter,3.8,inland,Rainy
5817,31.5,33,21,9,30.4,partly cloudy,1018.55,7,Summer,8.7,mountain,Sunny
5818,15.3,89,72,69,48.2,overcast,1005.5,3,Summer,5.5,coastal,Rainy
5819,11.1,30,23,2,47.1,clear,1012.6,4,Autumn,9.6,mountain,Sunny
5820,2.4,75,12,90,61.3,partly cloudy,1011.83,5,Winter,5.4,inland,Rainy
5821,37.5,24,33,16,23.1,clear,1021.77,6,Summer,9.5,coastal,Sunny
5822,14.5,78,34,51,28.5,overcast,1006.11,1,Autumn,5.5,mountain,Rainy
5823,8.5,85,46,100,76.7,partly cloudy,999.05,1,Autumn,2.0,coastal,Rainy
5824,36.7,33,3,4,52.0,clear,1034.41,4,Summer,9.3,coastal,Sunny
5825,22.6,32,19,8,41.1,clear,1031.9,12,Spring,9.9,coastal,Sunny
5826,15.6,81,33,52,86.5,overcast,1003.01,0,Spring,2.5,coastal,Rainy
5827,3.7,70,23,61,31.9,overcast,990.75,2,Autumn,4.7,inland,Rainy
5828,8.1,89,36,56,40.3,overcast,1010.47,4,Spring,5.3,coastal,Rainy
5829,8.7,68,107,55,87.5,overcast,995.56,1,Autumn,4.9,inland,Rainy
5830,19.4,92,47,94,87.6,partly cloudy,995.63,5,Summer,5.2,coastal,Rainy
5831,13.5,51,25,23,13.1,clear,1014.02,12,Autumn,6.8,coastal,Sunny
5832,5.1,75,74,82,32.7,partly cloudy,1008.21,3,Winter,3.4,mountain,Rainy
5833,-0.2,93,48,80,64.9,partly cloudy,995.42,0,Winter,1.7,mountain,Rainy
5834,4.1,23,23,14,48.2,clear,1033.56,4,Winter,9.5,mountain,Sunny
5835,9.9,80,53,63,28.0,overcast,1005.77,3,Spring,3.1,coastal,Rainy
5836,-2.8,63,104,40,91.5,overcast,1003.91,1,Winter,1.6,mountain,Rainy
5837,14.0,24,32,10,8.7,clear,1014.59,8,Spring,7.0,coastal,Sunny
5838,25.8,49,32,5,37.0,partly cloudy,1022.84,4,Summer,9.9,mountain,Sunny
5839,6.5,66,40,69,59.7,overcast,989.29,5,Autumn,1.4,mountain,Rainy
5840,9.6,78,32,91,84.5,overcast,1001.45,2,Winter,5.3,mountain,Rainy
5841,23.3,26,24,22,7.0,partly cloudy,1024.97,8,Summer,7.1,inland,Sunny
5842,5.4,71,61,75,63.6,overcast,1006.14,3,Spring,5.1,mountain,Rainy
5843,16.1,62,102,45,24.3,partly cloudy,1004.8,2,Summer,4.2,mountain,Rainy
5844,42.1,30,16,1,52.5,clear,1013.5,10,Summer,7.6,inland,Sunny
5845,20.9,47,28,11,48.6,partly cloudy,1020.44,10,Autumn,7.6,mountain,Sunny
5846,19.8,73,101,74,32.3,partly cloudy,989.14,1,Summer,1.6,coastal,Rainy
5847,11.3,54,22,13,14.8,clear,1012.26,7,Winter,8.4,inland,Sunny
5848,8.9,80,53,55,60.9,partly cloudy,993.86,0,Winter,2.8,coastal,Rainy
5849,10.4,75,103,72,27.6,overcast,991.01,2,Autumn,1.8,coastal,Rainy
5850,10.6,44,26,25,15.4,partly cloudy,1030.6,11,Autumn,8.8,coastal,Sunny
5851,11.1,50,2,0,12.1,partly cloudy,1029.01,5,Winter,9.2,coastal,Sunny
5852,6.9,63,64,66,94.9,overcast,996.51,5,Winter,2.0,coastal,Rainy
5853,8.9,41,34,16,24.7,clear,1025.12,6,Winter,8.2,coastal,Sunny
5854,18.3,75,25,70,30.2,overcast,1009.29,2,Summer,2.7,mountain,Rainy
5855,6.3,83,107,47,46.4,overcast,1001.61,3,Autumn,4.6,mountain,Rainy
5856,7.9,62,71,42,90.4,overcast,999.5,3,Spring,3.4,inland,Rainy
5857,14.4,41,25,3,19.1,overcast,1026.9,8,Spring,8.2,mountain,Sunny
5858,13.9,54,15,0,33.7,clear,1015.38,10,Winter,6.8,mountain,Sunny
5859,25.7,50,2,4,35.9,clear,1025.24,4,Summer,8.4,inland,Sunny
5860,1.0,61,20,86,62.9,overcast,1001.22,3,Winter,2.1,mountain,Rainy
5861,35.7,44,39,11,37.8,clear,1013.09,4,Summer,8.3,mountain,Sunny
5862,30.1,24,3,24,39.5,clear,1027.41,7,Summer,9.2,mountain,Sunny
5863,3.1,93,79,85,51.8,clear,1009.97,2,Autumn,3.3,mountain,Rainy
5864,8.7,95,53,81,83.2,overcast,993.81,1,Autumn,5.2,coastal,Rainy
5865,12.4,92,100,47,28.3,overcast,989.83,3,Autumn,5.2,inland,Rainy
5866,18.9,76,40,62,36.6,overcast,989.19,0,Summer,3.1,mountain,Rainy
5867,32.3,20,6,3,50.0,clear,1018.76,13,Summer,7.7,mountain,Sunny
5868,15.3,94,53,79,72.9,overcast,1006.56,1,Autumn,2.1,mountain,Rainy
5869,9.0,28,19,18,14.5,clear,1019.51,12,Autumn,7.0,mountain,Sunny
5870,4.1,81,49,94,43.8,overcast,1007.27,0,Winter,2.9,coastal,Rainy
5871,1.4,72,39,94,55.1,overcast,1003.31,3,Winter,5.1,inland,Rainy
5872,19.1,55,33,16,6.6,partly cloudy,1032.36,5,Autumn,9.5,coastal,Sunny
5873,32.8,22,30,24,32.7,clear,1012.99,7,Summer,7.2,inland,Sunny
5874,16.6,79,82,43,40.6,overcast,1007.32,1,Summer,5.3,mountain,Rainy
5875,34.0,41,13,18,45.7,clear,1034.69,12,Summer,8.1,inland,Sunny
5876,1.2,72,27,67,94.9,overcast,993.42,5,Winter,1.3,mountain,Rainy
5877,32.7,46,29,15,50.8,partly cloudy,1023.87,7,Summer,8.5,mountain,Sunny
5878,4.5,95,86,57,65.2,partly cloudy,1004.95,2,Autumn,2.9,coastal,Rainy
5879,26.1,51,3,21,50.1,clear,1012.44,12,Summer,6.9,mountain,Sunny
5880,5.0,89,24,73,86.3,overcast,990.56,5,Autumn,3.8,coastal,Rainy
5881,18.8,53,14,0,34.7,partly cloudy,1034.7,5,Autumn,8.7,coastal,Sunny
5882,13.9,60,36,93,99.0,overcast,1006.24,3,Autumn,3.9,inland,Rainy
5883,23.8,26,38,12,51.9,clear,1023.3,12,Summer,8.7,coastal,Sunny
5884,6.4,66,87,66,54.6,overcast,998.9,1,Winter,4.4,coastal,Rainy
5885,4.7,61,9,56,94.4,overcast,993.16,2,Autumn,3.1,inland,Rainy
5886,22.2,31,1,4,31.4,clear,1010.05,8,Spring,9.8,mountain,Sunny
5887,3.4,70,107,40,89.8,partly cloudy,992.27,5,Autumn,3.8,coastal,Rainy
5888,9.1,42,21,20,15.4,clear,1026.15,7,Winter,6.2,inland,Sunny
5889,-0.6,68,18,74,47.9,partly cloudy,1009.39,3,Winter,3.8,mountain,Rainy
5890,25.8,25,4,14,43.7,clear,1009.31,6,Spring,10.0,mountain,Sunny
5891,17.2,45,33,8,35.9,clear,1022.75,8,Spring,9.0,inland,Sunny
5892,20.1,20,19,6,6.2,clear,1017.58,13,Autumn,6.8,mountain,Sunny
5893,6.1,27,27,23,53.7,partly cloudy,1015.37,6,Winter,6.3,coastal,Sunny
5894,17.5,37,39,7,47.7,clear,1022.05,10,Autumn,9.2,coastal,Sunny
5895,14.6,68,25,72,40.8,overcast,998.33,5,Autumn,2.1,inland,Rainy
5896,14.9,52,31,6,59.2,clear,1026.17,8,Autumn,6.0,inland,Sunny
5897,7.6,70,54,86,23.0,partly cloudy,1006.23,5,Winter,4.0,inland,Rainy
5898,17.0,39,21,4,23.1,clear,1021.18,8,Spring,7.4,mountain,Sunny
5899,20.3,47,1,18,39.0,clear,1012.35,10,Spring,8.0,mountain,Sunny
5900,35.7,42,21,8,52.2,clear,1011.5,12,Summer,9.7,coastal,Sunny
5901,12.2,22,20,16,5.4,clear,1024.16,12,Spring,8.9,coastal,Sunny
5902,23.5,32,20,12,24.9,clear,1014.0,5,Summer,7.5,coastal,Sunny
5903,1.5,86,39,43,90.8,overcast,1007.56,2,Winter,3.0,mountain,Rainy
5904,6.6,77,29,68,86.2,partly cloudy,991.05,5,Winter,4.9,mountain,Rainy
5905,20.1,40,16,10,23.4,partly cloudy,1018.61,9,Spring,9.4,inland,Sunny
5906,18.7,39,26,1,19.9,clear,1027.6,6,Spring,9.3,inland,Sunny
5907,29.3,29,25,14,18.9,overcast,1025.86,7,Summer,8.0,mountain,Sunny
5908,26.3,32,4,6,46.8,clear,1018.14,11,Spring,8.8,coastal,Sunny
5909,6.8,61,17,65,55.1,overcast,988.12,5,Winter,2.2,mountain,Rainy
5910,28.4,44,16,1,15.3,clear,1021.15,10,Summer,7.2,inland,Sunny
5911,-2.2,61,82,47,23.9,overcast,1006.05,4,Winter,4.2,coastal,Rainy
5912,16.0,24,21,17,33.4,clear,1032.09,12,Spring,8.1,mountain,Sunny
5913,3.1,87,63,100,51.5,overcast,1007.53,3,Autumn,4.1,inland,Rainy
5914,-1.2,77,67,44,28.8,overcast,1010.25,4,Winter,5.0,mountain,Rainy
5915,6.4,88,22,58,32.1,overcast,990.37,1,Autumn,1.9,coastal,Rainy
5916,12.9,73,18,62,54.9,overcast,989.32,0,Spring,4.1,coastal,Rainy
5917,21.3,30,37,1,46.0,clear,1027.59,13,Spring,8.5,coastal,Sunny
5918,7.5,72,24,71,66.0,overcast,1004.94,1,Winter,3.0,inland,Rainy
5919,11.5,22,8,7,32.1,clear,1034.25,13,Winter,8.6,mountain,Sunny
5920,8.3,89,68,67,25.7,overcast,1005.48,1,Winter,3.7,coastal,Rainy
5921,8.0,63,86,94,67.1,overcast,1002.76,1,Autumn,4.8,inland,Rainy
5922,27.4,54,22,25,18.0,clear,1014.45,11,Summer,8.5,mountain,Sunny
5923,7.3,61,71,58,56.6,overcast,995.23,0,Autumn,3.2,inland,Rainy
5924,35.8,46,24,11,19.7,partly cloudy,1032.79,4,Summer,8.7,inland,Sunny
5925,7.1,60,45,97,69.2,overcast,1002.93,2,Autumn,1.0,mountain,Rainy
5926,24.3,33,31,25,22.2,partly cloudy,1014.77,13,Summer,7.8,inland,Sunny
5927,15.7,93,16,44,62.5,partly cloudy,1005.95,4,Autumn,1.8,coastal,Rainy
5928,3.6,66,5,98,60.2,partly cloudy,998.89,5,Autumn,4.5,coastal,Rainy
5929,-1.5,87,66,55,67.7,overcast,1007.99,5,Winter,1.5,inland,Rainy
5930,8.5,60,76,87,71.2,overcast,1001.09,3,Autumn,3.2,coastal,Rainy
5931,12.8,24,28,22,38.3,clear,1017.56,5,Spring,6.3,inland,Sunny
5932,0.3,79,41,68,76.6,partly cloudy,989.22,3,Winter,1.8,mountain,Rainy
5933,12.6,71,71,89,98.9,overcast,992.23,5,Spring,4.1,inland,Rainy
5934,27.6,54,22,23,9.3,clear,1024.46,4,Spring,9.5,mountain,Sunny
5935,9.7,95,49,96,70.3,partly cloudy,993.66,3,Winter,3.1,coastal,Rainy
5936,40.0,42,34,9,31.9,partly cloudy,1028.44,12,Summer,8.5,inland,Sunny
5937,10.9,30,16,25,31.2,clear,1019.5,8,Winter,9.8,inland,Sunny
5938,8.3,29,2,0,15.4,clear,1029.83,12,Autumn,6.4,mountain,Sunny
5939,38.1,48,1,4,6.7,clear,1029.46,8,Summer,6.6,coastal,Sunny
5940,11.8,81,25,87,48.7,overcast,996.46,5,Spring,4.9,coastal,Rainy
5941,8.6,35,33,14,23.7,clear,1034.72,12,Autumn,7.9,inland,Sunny
5942,7.9,69,104,91,68.6,partly cloudy,994.73,2,Winter,5.0,mountain,Rainy
5943,13.3,86,77,92,93.8,overcast,1006.77,3,Autumn,2.1,mountain,Rainy
5944,-0.7,78,95,50,64.9,partly cloudy,1005.41,5,Winter,5.0,mountain,Rainy
5945,19.3,78,82,94,44.8,partly cloudy,1001.12,5,Summer,4.6,inland,Rainy
5946,11.9,52,39,22,45.0,partly cloudy,1024.47,8,Autumn,9.5,mountain,Sunny
5947,13.9,27,21,6,6.6,clear,1031.18,8,Spring,6.3,inland,Sunny
5948,14.0,85,6,86,94.1,overcast,1001.58,2,Autumn,2.7,mountain,Rainy
5949,34.0,39,15,8,6.2,partly cloudy,1012.65,7,Summer,9.1,inland,Sunny
5950,27.8,76,12,55,20.2,partly cloudy,1002.08,0,Summer,3.3,mountain,Rainy
5951,8.2,47,16,3,15.0,clear,1024.13,11,Autumn,9.5,mountain,Sunny
5952,15.9,94,38,59,33.1,overcast,998.44,3,Autumn,2.2,coastal,Rainy
5953,26.6,34,16,16,9.3,clear,1032.02,12,Summer,8.9,mountain,Sunny
5954,25.7,54,34,0,8.3,clear,1020.55,11,Spring,8.7,mountain,Sunny
5955,23.4,21,14,11,19.6,partly cloudy,1023.85,13,Spring,9.9,inland,Sunny
5956,12.7,52,3,24,43.6,partly cloudy,1023.31,9,Spring,8.3,mountain,Sunny
5957,0.5,79,7,61,29.0,overcast,999.6,4,Winter,1.4,inland,Rainy
5958,31.1,41,15,24,40.2,clear,1017.01,11,Summer,8.3,inland,Sunny
5959,24.1,46,21,14,19.5,partly cloudy,1033.33,4,Spring,9.2,inland,Sunny
5960,9.7,81,34,62,20.9,overcast,1001.19,5,Autumn,4.8,coastal,Rainy
5961,3.9,63,41,87,66.7,partly cloudy,1007.36,0,Winter,4.2,coastal,Rainy
5962,5.7,80,74,44,100.6,overcast,1002.77,5,Spring,5.4,inland,Rainy
5963,39.0,39,13,0,56.2,clear,1018.28,11,Summer,8.9,inland,Sunny
5964,7.6,89,72,64,94.0,overcast,995.46,5,Autumn,5.0,coastal,Rainy
5965,6.1,91,17,65,27.5,overcast,999.39,3,Autumn,1.7,inland,Rainy
5966,39.6,28,31,1,6.3,overcast,1011.24,9,Summer,7.7,coastal,Sunny
5967,3.5,86,24,93,49.4,overcast,996.89,1,Winter,2.7,mountain,Rainy
5968,8.0,79,57,61,24.8,overcast,1002.26,1,Winter,1.7,inland,Rainy
5969,4.0,82,36,62,97.2,overcast,990.13,3,Autumn,3.8,mountain,Rainy
5970,-1.3,86,90,72,20.2,overcast,998.45,3,Winter,5.0,coastal,Rainy
5971,13.6,50,25,14,26.9,clear,1034.14,7,Spring,9.1,coastal,Sunny
5972,26.4,21,39,5,25.0,overcast,1011.52,10,Summer,6.8,inland,Sunny
5973,14.9,54,2,10,10.4,clear,1011.28,7,Spring,7.1,inland,Sunny
5974,5.3,74,71,75,58.9,partly cloudy,1009.03,3,Winter,2.4,coastal,Rainy
5975,9.8,73,53,67,86.1,overcast,996.33,0,Winter,2.8,coastal,Rainy
5976,27.2,41,28,2,23.4,clear,1017.14,10,Spring,8.6,mountain,Sunny
5977,24.6,60,52,53,44.4,overcast,995.11,3,Summer,4.1,mountain,Rainy
5978,10.2,71,20,49,49.8,overcast,1005.58,2,Spring,1.7,coastal,Rainy
5979,17.5,90,75,81,74.5,partly cloudy,997.58,5,Spring,2.4,mountain,Rainy
5980,9.7,71,93,74,74.7,partly cloudy,991.19,1,Winter,1.8,mountain,Rainy
5981,5.2,64,102,53,93.7,overcast,1000.26,3,Winter,2.4,mountain,Rainy
5982,37.9,30,1,0,59.2,clear,1031.12,10,Summer,9.8,inland,Sunny
5983,24.9,44,5,8,14.1,partly cloudy,1023.1,9,Spring,6.5,mountain,Sunny
5984,2.6,61,37,100,98.4,overcast,991.61,3,Winter,3.5,mountain,Rainy
5985,41.2,54,28,13,7.8,clear,1022.68,4,Summer,7.7,mountain,Sunny
5986,36.2,47,8,12,24.7,clear,1033.32,6,Summer,6.0,inland,Sunny
5987,-1.6,88,90,89,85.1,overcast,1011.48,4,Winter,3.0,mountain,Rainy
5988,11.3,81,104,60,93.0,overcast,1005.13,3,Autumn,3.9,coastal,Rainy
5989,2.4,83,40,90,78.3,partly cloudy,999.07,4,Winter,5.4,coastal,Rainy
5990,27.1,49,36,25,46.4,clear,1031.87,5,Spring,6.7,coastal,Sunny
5991,26.5,82,62,50,23.9,overcast,1000.72,3,Summer,1.1,inland,Rainy
5992,10.9,87,93,47,86.3,partly cloudy,989.81,1,Autumn,3.1,inland,Rainy
5993,15.5,39,11,18,8.0,clear,1024.16,8,Autumn,9.5,inland,Sunny
5994,0.5,80,99,98,88.9,partly cloudy,1000.55,1,Winter,2.9,coastal,Rainy
5995,4.8,78,66,41,46.4,overcast,991.48,5,Winter,3.3,mountain,Rainy
5996,15.3,95,73,85,65.5,clear,996.95,0,Autumn,4.9,inland,Rainy
5997,15.1,90,107,59,79.9,overcast,992.1,3,Autumn,4.0,coastal,Rainy
5998,13.5,40,10,15,37.3,partly cloudy,1010.68,7,Winter,7.3,inland,Sunny
5999,7.4,90,10,55,98.3,partly cloudy,1011.21,1,Autumn,5.3,coastal,Rainy
6000,6.3,70,97,75,41.1,overcast,991.59,5,Autumn,4.0,coastal,Rainy
6001,36.0,25,4,24,33.5,clear,1011.95,8,Summer,9.1,coastal,Sunny
6002,4.2,85,6,82,83.5,partly cloudy,1000.81,4,Winter,4.8,mountain,Rainy
6003,17.0,34,31,19,47.0,clear,1025.44,7,Autumn,9.4,inland,Sunny
6004,37.3,53,29,13,11.5,clear,1030.35,10,Summer,8.4,coastal,Sunny
6005,4.9,86,50,59,57.8,overcast,1010.82,2,Autumn,5.0,inland,Rainy
6006,13.2,66,104,89,31.0,overcast,995.61,5,Autumn,1.5,coastal,Rainy
6007,13.3,83,102,75,97.4,partly cloudy,1008.32,3,Autumn,3.8,coastal,Rainy
6008,10.1,91,60,79,56.2,overcast,997.38,4,Autumn,3.3,inland,Rainy
6009,10.5,61,68,82,89.2,overcast,992.79,4,Spring,3.5,inland,Rainy
6010,28.2,91,45,95,87.4,overcast,988.66,0,Summer,1.8,inland,Rainy
6011,14.4,90,38,68,74.8,partly cloudy,1004.58,5,Autumn,3.5,mountain,Rainy
6012,11.0,44,4,21,15.5,partly cloudy,1018.2,5,Autumn,9.7,mountain,Sunny
6013,3.6,64,89,69,34.0,overcast,1008.88,4,Winter,1.5,coastal,Rainy
6014,34.8,47,35,21,18.1,clear,1011.09,4,Summer,7.7,inland,Sunny
6015,17.8,20,3,4,11.1,clear,1018.98,7,Autumn,7.8,mountain,Sunny
6016,20.2,78,102,71,22.0,overcast,1008.49,0,Summer,1.7,mountain,Rainy
6017,7.1,69,52,62,92.7,overcast,1004.65,5,Autumn,3.2,inland,Rainy
6018,8.6,61,21,44,44.7,partly cloudy,1000.26,4,Winter,5.3,coastal,Rainy
6019,21.9,29,25,11,41.6,partly cloudy,1017.56,12,Spring,9.0,mountain,Sunny
6020,6.9,82,85,58,73.5,overcast,990.9,1,Autumn,4.2,mountain,Rainy
6021,4.0,80,107,68,59.2,overcast,1009.4,4,Winter,5.3,mountain,Rainy
6022,12.5,39,11,24,53.1,clear,1021.12,13,Spring,9.7,mountain,Sunny
6023,4.2,81,36,72,99.9,overcast,1001.9,1,Autumn,3.9,coastal,Rainy
6024,13.6,24,23,6,15.1,clear,1013.01,8,Autumn,9.1,mountain,Sunny
6025,40.9,44,1,2,8.7,clear,1019.4,6,Summer,6.5,inland,Sunny
6026,4.7,74,104,46,32.1,clear,996.32,5,Winter,4.7,coastal,Rainy
6027,13.1,29,11,10,43.9,clear,1014.1,5,Spring,6.9,inland,Sunny
6028,37.1,38,15,2,24.8,partly cloudy,1034.72,9,Summer,6.2,coastal,Sunny
6029,2.1,65,101,67,52.4,overcast,989.67,0,Winter,2.1,coastal,Rainy
6030,7.4,87,60,51,68.8,partly cloudy,1004.77,4,Winter,4.4,mountain,Rainy
6031,11.3,21,12,1,39.4,clear,1012.07,10,Winter,7.0,inland,Sunny
6032,2.1,80,10,89,99.5,overcast,992.44,4,Winter,3.3,mountain,Rainy
6033,7.7,72,68,94,59.9,overcast,992.86,3,Autumn,1.3,mountain,Rainy
6034,20.8,64,44,70,36.6,partly cloudy,1001.06,2,Summer,4.9,inland,Rainy
6035,13.5,60,63,56,23.9,overcast,994.48,5,Spring,1.5,inland,Rainy
6036,6.1,67,91,45,37.8,overcast,1008.59,1,Autumn,5.4,inland,Rainy
6037,15.0,93,9,50,89.2,overcast,992.03,2,Autumn,5.3,inland,Rainy
6038,0.8,66,93,75,87.6,overcast,989.05,5,Winter,1.8,inland,Rainy
6039,40.6,38,12,25,40.1,partly cloudy,1024.24,6,Summer,7.2,mountain,Sunny
6040,24.1,47,17,8,17.6,clear,1026.77,7,Summer,8.3,coastal,Sunny
6041,5.6,85,26,98,69.4,partly cloudy,1007.22,4,Winter,1.4,coastal,Rainy
6042,42.0,27,40,4,14.9,clear,1030.16,12,Summer,9.1,coastal,Sunny
6043,42.4,24,22,19,23.7,clear,1024.39,6,Summer,7.4,coastal,Sunny
6044,9.0,73,54,46,100.6,overcast,994.23,2,Spring,1.4,mountain,Rainy
6045,29.8,81,26,94,61.8,overcast,1008.68,3,Summer,2.1,inland,Rainy
6046,42.3,36,39,19,12.0,clear,1015.01,11,Summer,7.8,mountain,Sunny
6047,22.0,60,43,99,99.3,overcast,990.82,5,Summer,5.5,inland,Rainy
6048,14.0,47,35,11,48.3,overcast,1028.32,5,Autumn,10.0,coastal,Sunny
6049,31.5,43,28,16,37.3,clear,1023.78,7,Summer,9.2,mountain,Sunny
6050,9.4,61,15,77,42.4,overcast,997.96,3,Spring,3.8,inland,Rainy
6051,34.5,33,8,8,16.3,partly cloudy,1025.4,9,Summer,7.6,inland,Sunny
6052,5.2,52,9,2,22.2,clear,1014.51,4,Winter,6.6,coastal,Sunny
6053,22.5,52,10,19,14.6,clear,1028.67,8,Summer,8.3,mountain,Sunny
6054,12.4,78,29,74,57.9,overcast,995.05,3,Autumn,5.2,coastal,Rainy
6055,12.0,70,77,54,66.2,partly cloudy,1006.24,0,Autumn,3.0,coastal,Rainy
6056,7.7,83,60,66,42.3,overcast,998.71,1,Winter,5.3,inland,Rainy
6057,14.7,94,99,99,53.9,overcast,990.62,5,Autumn,3.7,coastal,Rainy
6058,39.8,40,40,15,48.1,partly cloudy,1020.42,8,Summer,9.3,coastal,Sunny
6059,13.0,83,40,81,35.4,overcast,1003.92,3,Autumn,2.1,mountain,Rainy
6060,-2.9,79,20,61,68.3,overcast,991.28,0,Winter,1.2,inland,Rainy
